timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750703224773,10,characters,200,OK,Thread Group 1-7,text,true,,340,122,15,15,http://localhost:3001/characters,10,0,0
1750703224774,10,characters/id,404,Not Found,Thread Group 1-10,text,false,,273,123,15,15,http://localhost:3001/character/7,10,0,0
1750703224776,9,character/2,404,Not Found,Thread Group 1-9,text,false,,273,229,16,16,http://localhost:3001/character/8,9,0,0
1750703224776,11, HTTP Request Sampler,200,OK,Thread Group 1-11,text,true,,340,122,17,17,http://localhost:3001/characters,11,0,0
1750703224778,13,character/2,404,Not Found,Thread Group 1-5,text,false,,273,229,17,17,http://localhost:3001/character/5,13,0,0
1750703224744,47,characters,200,OK,Thread Group 1-14,text,true,,340,122,17,17,http://localhost:3001/characters,47,0,0
1750703224771,20,character/2,404,Not Found,Thread Group 1-12,text,false,,273,229,17,17,http://localhost:3001/character/7,20,0,0
1750703224777,14,characters/id,404,Not Found,Thread Group 1-8,text,false,,273,123,17,17,http://localhost:3001/character/8,14,0,0
1750703224782,10,character/2,404,Not Found,Thread Group 1-6,text,false,,273,229,17,17,http://localhost:3001/character/7,10,0,0
1750703224783,10,character/2,404,Not Found,Thread Group 1-7,text,false,,273,229,18,18,http://localhost:3001/character/4,10,0,0
1750703224784,11, HTTP Request Sampler,200,OK,Thread Group 1-10,text,true,,340,122,18,18,http://localhost:3001/characters,11,0,0
1750703224786,10,characters/id,200,OK,Thread Group 1-9,text,true,,273,123,18,18,http://localhost:3001/character/2,10,0,0
1750703224788,9,characters,200,OK,Thread Group 1-11,text,true,,340,122,18,18,http://localhost:3001/characters,9,0,0
1750703224778,20,character/2,404,Not Found,Thread Group 1-13,text,false,,273,229,18,18,http://localhost:3001/character/5,20,0,0
1750703224754,47,characters,200,OK,Thread Group 1-15,text,true,,340,122,19,19,http://localhost:3001/characters,47,0,0
1750703224792,11,characters/id,200,OK,Thread Group 1-6,text,true,,264,123,19,19,http://localhost:3001/character/1,11,0,0
1750703224793,11,characters/id,404,Not Found,Thread Group 1-7,text,false,,273,123,20,20,http://localhost:3001/character/8,11,0,0
1750703224795,10,characters,200,OK,Thread Group 1-10,text,true,,340,122,20,20,http://localhost:3001/characters,10,0,0
1750703224796,11, HTTP Request Sampler,200,OK,Thread Group 1-9,text,true,,340,122,20,20,http://localhost:3001/characters,11,0,0
1750703224797,10,character/2,404,Not Found,Thread Group 1-11,text,false,,273,229,20,20,http://localhost:3001/character/6,10,0,0
1750703224798,10,characters/id,200,OK,Thread Group 1-13,text,true,,264,123,20,20,http://localhost:3001/character/1,10,0,0
1750703224792,17, HTTP Request Sampler,200,OK,Thread Group 1-8,text,true,,340,122,20,20,http://localhost:3001/characters,17,0,0
1750703224792,19,characters/id,404,Not Found,Thread Group 1-12,text,false,,273,123,20,20,http://localhost:3001/character/8,19,0,0
1750703224792,21,characters/id,404,Not Found,Thread Group 1-5,text,false,,273,123,21,21,http://localhost:3001/character/0,21,0,0
1750703224792,21,character/2,200,OK,Thread Group 1-14,text,true,,268,229,21,21,http://localhost:3001/character/3,21,0,0
1750703224761,54,characters,200,OK,Thread Group 1-16,text,true,,340,122,21,21,http://localhost:3001/characters,54,0,0
1750703224803,12, HTTP Request Sampler,200,OK,Thread Group 1-6,text,true,,340,122,21,21,http://localhost:3001/characters,12,0,0
1750703224805,11, HTTP Request Sampler,200,OK,Thread Group 1-7,text,true,,340,122,21,21,http://localhost:3001/characters,11,0,0
1750703224806,11,character/2,404,Not Found,Thread Group 1-10,text,false,,273,229,20,20,http://localhost:3001/character/9,11,0,0
1750703224807,12,characters,200,OK,Thread Group 1-9,text,true,,340,122,20,20,http://localhost:3001/characters,12,0,0
1750703224808,12,characters/id,200,OK,Thread Group 1-11,text,true,,264,123,20,20,http://localhost:3001/character/1,12,0,0
1750703224809,12, HTTP Request Sampler,200,OK,Thread Group 1-13,text,true,,340,122,20,20,http://localhost:3001/characters,12,0,0
1750703224810,12,characters,200,OK,Thread Group 1-8,text,true,,340,122,20,20,http://localhost:3001/characters,12,0,0
1750703224812,10, HTTP Request Sampler,200,OK,Thread Group 1-12,text,true,,340,122,20,20,http://localhost:3001/characters,10,0,0
1750703224813,10, HTTP Request Sampler,200,OK,Thread Group 1-5,text,true,,340,122,20,20,http://localhost:3001/characters,10,0,0
1750703224813,11,characters/id,404,Not Found,Thread Group 1-14,text,false,,273,123,19,19,http://localhost:3001/character/5,11,0,0
1750703224802,23,character/2,200,OK,Thread Group 1-15,text,true,,273,229,19,19,http://localhost:3001/character/2,23,0,0
1750703224767,59,characters,200,OK,Thread Group 1-17,text,true,,340,122,20,20,http://localhost:3001/characters,59,0,0
1750703224817,11,characters/id,200,OK,Thread Group 1-10,text,true,,273,123,20,20,http://localhost:3001/character/2,11,0,0
1750703224819,10,character/2,404,Not Found,Thread Group 1-9,text,false,,273,229,20,20,http://localhost:3001/character/6,10,0,0
1750703224820,11, HTTP Request Sampler,200,OK,Thread Group 1-11,text,true,,340,122,20,20,http://localhost:3001/characters,11,0,0
1750703224821,11,characters,200,OK,Thread Group 1-13,text,true,,340,122,21,21,http://localhost:3001/characters,11,0,0
1750703224822,12,character/2,200,OK,Thread Group 1-8,text,true,,264,229,21,21,http://localhost:3001/character/1,12,0,0
1750703224822,13,characters,200,OK,Thread Group 1-12,text,true,,340,122,21,21,http://localhost:3001/characters,13,0,0
1750703224824,12, HTTP Request Sampler,200,OK,Thread Group 1-14,text,true,,340,122,21,21,http://localhost:3001/characters,12,0,0
1750703224825,12,characters/id,200,OK,Thread Group 1-15,text,true,,268,123,22,22,http://localhost:3001/character/3,12,0,0
1750703224815,23,character/2,200,OK,Thread Group 1-16,text,true,,273,229,22,22,http://localhost:3001/character/2,23,0,0
1750703224768,82,characters,200,OK,Thread Group 1-18,text,true,,340,122,24,24,http://localhost:3001/characters,82,0,1
1750703224828,24, HTTP Request Sampler,200,OK,Thread Group 1-10,text,true,,340,122,24,24,http://localhost:3001/characters,24,0,0
1750703224830,23,characters/id,404,Not Found,Thread Group 1-9,text,false,,273,123,24,24,http://localhost:3001/character/4,23,0,0
1750703224832,22,characters,200,OK,Thread Group 1-11,text,true,,340,122,24,24,http://localhost:3001/characters,22,0,0
1750703224832,23,character/2,404,Not Found,Thread Group 1-13,text,false,,273,229,24,24,http://localhost:3001/character/8,23,0,0
1750703224834,22,characters/id,404,Not Found,Thread Group 1-8,text,false,,273,123,24,24,http://localhost:3001/character/0,22,0,0
1750703224835,22,character/2,404,Not Found,Thread Group 1-12,text,false,,273,229,24,24,http://localhost:3001/character/0,22,0,0
1750703224836,22,characters,200,OK,Thread Group 1-14,text,true,,340,122,24,24,http://localhost:3001/characters,22,0,0
1750703224837,21, HTTP Request Sampler,200,OK,Thread Group 1-15,text,true,,340,122,24,24,http://localhost:3001/characters,21,0,0
1750703224838,21,characters/id,404,Not Found,Thread Group 1-16,text,false,,273,123,24,24,http://localhost:3001/character/7,21,0,0
1750703224851,9,character/2,404,Not Found,Thread Group 1-18,text,false,,273,229,24,24,http://localhost:3001/character/5,9,0,0
1750703224826,35,character/2,200,OK,Thread Group 1-17,text,true,,264,229,24,24,http://localhost:3001/character/1,35,0,0
1750703224778,83,characters,200,OK,Thread Group 1-19,text,true,,340,122,24,24,http://localhost:3001/characters,83,0,1
1750703224853,9, HTTP Request Sampler,200,OK,Thread Group 1-9,text,true,,340,122,24,24,http://localhost:3001/characters,9,0,0
1750703224854,9,character/2,404,Not Found,Thread Group 1-11,text,false,,273,229,24,24,http://localhost:3001/character/4,9,0,0
1750703224855,11,characters/id,404,Not Found,Thread Group 1-13,text,false,,273,123,24,24,http://localhost:3001/character/9,11,0,0
1750703224857,10, HTTP Request Sampler,200,OK,Thread Group 1-8,text,true,,340,122,24,24,http://localhost:3001/characters,10,0,0
1750703224857,10,characters/id,404,Not Found,Thread Group 1-12,text,false,,273,123,23,23,http://localhost:3001/character/7,10,0,0
1750703224858,11,character/2,404,Not Found,Thread Group 1-14,text,false,,273,229,24,24,http://localhost:3001/character/7,11,0,0
1750703224858,12,characters,200,OK,Thread Group 1-15,text,true,,340,122,24,24,http://localhost:3001/characters,12,0,0
1750703224859,12, HTTP Request Sampler,200,OK,Thread Group 1-16,text,true,,340,122,24,24,http://localhost:3001/characters,12,0,0
1750703224860,11,characters/id,404,Not Found,Thread Group 1-18,text,false,,273,123,24,24,http://localhost:3001/character/0,11,0,0
1750703224861,11,characters/id,200,OK,Thread Group 1-17,text,true,,268,123,24,24,http://localhost:3001/character/3,11,0,0
1750703224785,87,characters,200,OK,Thread Group 1-20,text,true,,340,122,24,24,http://localhost:3001/characters,87,0,0
1750703224864,9,characters/id,200,OK,Thread Group 1-11,text,true,,273,123,24,24,http://localhost:3001/character/2,9,0,0
1750703224866,8, HTTP Request Sampler,200,OK,Thread Group 1-13,text,true,,340,122,25,25,http://localhost:3001/characters,8,0,0
1750703224868,7, HTTP Request Sampler,200,OK,Thread Group 1-12,text,true,,340,122,25,25,http://localhost:3001/characters,7,0,0
1750703224869,7,characters/id,200,OK,Thread Group 1-14,text,true,,264,123,25,25,http://localhost:3001/character/1,7,0,0
1750703224870,8,character/2,404,Not Found,Thread Group 1-15,text,false,,273,229,25,25,http://localhost:3001/character/4,8,0,0
1750703224871,9,characters,200,OK,Thread Group 1-16,text,true,,340,122,26,26,http://localhost:3001/characters,9,0,0
1750703224871,10, HTTP Request Sampler,200,OK,Thread Group 1-18,text,true,,340,122,26,26,http://localhost:3001/characters,10,0,0
1750703224872,10, HTTP Request Sampler,200,OK,Thread Group 1-17,text,true,,340,122,26,26,http://localhost:3001/characters,10,0,0
1750703224861,21,character/2,404,Not Found,Thread Group 1-19,text,false,,273,229,26,26,http://localhost:3001/character/9,21,0,0
1750703224787,96,characters,200,OK,Thread Group 1-21,text,true,,340,122,26,26,http://localhost:3001/characters,96,0,1
1750703224874,10, HTTP Request Sampler,200,OK,Thread Group 1-11,text,true,,340,122,26,26,http://localhost:3001/characters,10,0,0
1750703224874,10,characters,200,OK,Thread Group 1-13,text,true,,340,122,25,25,http://localhost:3001/characters,10,0,0
1750703224875,10,characters,200,OK,Thread Group 1-12,text,true,,340,122,25,25,http://localhost:3001/characters,10,0,0
1750703224876,10, HTTP Request Sampler,200,OK,Thread Group 1-14,text,true,,340,122,25,25,http://localhost:3001/characters,10,0,0
1750703224879,8,characters/id,404,Not Found,Thread Group 1-15,text,false,,273,123,26,26,http://localhost:3001/character/6,8,0,0
1750703224880,8,character/2,200,OK,Thread Group 1-16,text,true,,268,229,27,27,http://localhost:3001/character/3,8,0,0
1750703224881,9,characters,200,OK,Thread Group 1-18,text,true,,340,122,27,27,http://localhost:3001/characters,9,0,0
1750703224882,9,characters,200,OK,Thread Group 1-17,text,true,,340,122,27,27,http://localhost:3001/characters,9,0,0
1750703224884,10,characters/id,404,Not Found,Thread Group 1-19,text,false,,273,123,27,27,http://localhost:3001/character/7,10,0,0
1750703224872,22,character/2,200,OK,Thread Group 1-20,text,true,,268,229,28,28,http://localhost:3001/character/3,22,0,0
1750703224793,102,characters,200,OK,Thread Group 1-22,text,true,,340,122,28,28,http://localhost:3001/characters,102,0,1
1750703224886,12,character/2,404,Not Found,Thread Group 1-13,text,false,,273,229,28,28,http://localhost:3001/character/6,12,0,0
1750703224886,13,character/2,200,OK,Thread Group 1-12,text,true,,268,229,28,28,http://localhost:3001/character/3,13,0,0
1750703224887,13,characters,200,OK,Thread Group 1-14,text,true,,340,122,28,28,http://localhost:3001/characters,13,0,0
1750703224889,13, HTTP Request Sampler,200,OK,Thread Group 1-15,text,true,,340,122,29,29,http://localhost:3001/characters,13,0,0
1750703224890,13,characters/id,404,Not Found,Thread Group 1-16,text,false,,273,123,29,29,http://localhost:3001/character/9,13,0,0
1750703224891,14,character/2,200,OK,Thread Group 1-18,text,true,,264,229,29,29,http://localhost:3001/character/1,14,0,0
1750703224893,13,character/2,200,OK,Thread Group 1-17,text,true,,268,229,29,29,http://localhost:3001/character/3,13,0,0
