timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750702116454,1,character/2,404,Not Found,Thread Group 1-24,text,false,,273,229,1,1,http://localhost:3001/character/6,1,0,0
1750702116455,1,characters/id,200,OK,Thread Group 1-24,text,true,,268,123,1,1,http://localhost:3001/character/3,1,0,0
1750702116456,1, HTTP Request Sampler,200,OK,Thread Group 1-24,text,true,,340,122,1,1,http://localhost:3001/characters,1,0,0
1750702116457,2,characters,200,OK,Thread Group 1-24,text,true,,340,122,1,1,http://localhost:3001/characters,2,0,0
1750702116459,1,character/2,404,Not Found,Thread Group 1-24,text,false,,273,229,1,1,http://localhost:3001/character/7,1,0,0
1750702116460,1,characters/id,200,OK,Thread Group 1-24,text,true,,268,123,1,1,http://localhost:3001/character/3,1,0,0
1750702116461,3, HTTP Request Sampler,200,OK,Thread Group 1-24,text,true,,340,122,1,1,http://localhost:3001/characters,3,0,0
1750702116742,3,characters,200,OK,Thread Group 1-25,text,true,,340,122,1,1,http://localhost:3001/characters,3,0,0
1750702116745,2,character/2,404,Not Found,Thread Group 1-25,text,false,,273,229,1,1,http://localhost:3001/character/7,2,0,0
1750702116747,1,characters/id,404,Not Found,Thread Group 1-25,text,false,,273,123,1,1,http://localhost:3001/character/8,1,0,0
1750702116748,1, HTTP Request Sampler,200,OK,Thread Group 1-25,text,true,,340,122,1,1,http://localhost:3001/characters,1,0,0
1750702116749,1,characters,200,OK,Thread Group 1-25,text,true,,340,122,1,1,http://localhost:3001/characters,1,0,0
1750702116750,1,character/2,404,Not Found,Thread Group 1-25,text,false,,273,229,1,1,http://localhost:3001/character/4,1,0,0
1750702116752,0,characters/id,404,Not Found,Thread Group 1-25,text,false,,273,123,1,1,http://localhost:3001/character/6,0,0,0
1750702116753,0, HTTP Request Sampler,200,OK,Thread Group 1-25,text,true,,340,122,1,1,http://localhost:3001/characters,0,0,0
1750702117032,3,characters,200,OK,Thread Group 1-26,text,true,,340,122,1,1,http://localhost:3001/characters,3,0,0
1750702117035,1,character/2,404,Not Found,Thread Group 1-26,text,false,,273,229,1,1,http://localhost:3001/character/4,1,0,0
1750702117036,1,characters/id,404,Not Found,Thread Group 1-26,text,false,,273,123,1,1,http://localhost:3001/character/6,1,0,0
1750702117037,1, HTTP Request Sampler,200,OK,Thread Group 1-26,text,true,,340,122,1,1,http://localhost:3001/characters,1,0,0
1750702117038,0,characters,200,OK,Thread Group 1-26,text,true,,340,122,1,1,http://localhost:3001/characters,0,0,0
